Debug:  F:() L:(0) 	(2022-05-26 19:51:59) 	App begin
Warning:  F:(qrc:/qmls/Component/InputEdit.qml) L:(43) 	(2022-05-26 19:51:59) 	qrc:/qmls/Component/InputEdit.qml:43:9: Unable to assign double to QFont
Warning:  F:(qrc:/qmls/Component/InputEdit.qml) L:(43) 	(2022-05-26 19:51:59) 	qrc:/qmls/Component/InputEdit.qml:43:9: Unable to assign double to QFont
Warning:  F:(qrc:/qmls/Component/LittleWindow.qml) L:(51) 	(2022-05-26 19:51:59) 	qrc:/qmls/Component/LittleWindow.qml:51:13: Unable to assign double to QFont
Debug:  F:() L:(0) 	(2022-05-26 19:52:01) 	The password is =  "123456"
Debug:  F:() L:(0) 	(2022-05-26 19:52:01) 	The id is =  "14242354234"
Debug:  F:() L:(0) 	(2022-05-26 19:52:01) 	The id is =  "大学生"
Debug:  F:() L:(0) 	(2022-05-26 19:52:01) 	The id is =  1
Debug:  F:(qrc:/qmls/Page/IntoPage.qml) L:(295) 	(2022-05-26 19:52:01) 	userId is : 20182621  -  123456  -  123456 - allWords1
Debug:  F:(qrc:/qmls/Page/IntoPage.qml) L:(99) 	(2022-05-26 19:52:01) 	The res =  true
Warning:  F:(qrc:/qmls/Page/EnterPage.qml) L:(59) 	(2022-05-26 19:52:01) 	qrc:/qmls/Page/EnterPage.qml:59:5: QML Rectangle: Cannot anchor a vertical edge to a horizontal edge.
Warning:  F:(qrc:/qmls/Component/MyComboBox.qml) L:(29) 	(2022-05-26 19:52:01) 	qrc:/qmls/Component/MyComboBox.qml:29:22: QML QQuickText: Binding loop detected for property "leftPadding"
Debug:  F:(qrc:/qmls/Page/RemeberPage.qml) L:(55) 	(2022-05-26 19:52:01) 	The page is load!!!
Debug:  F:() L:(0) 	(2022-05-26 19:52:01) 	The sno is =  1
Debug:  F:(qrc:/qmls/Page/RemeberPage.qml) L:(59) 	(2022-05-26 19:52:01) 	read from db is =  20  and  1
Debug:  F:() L:(0) 	(2022-05-26 19:52:01) 	the time is =  "2022-05-26"  and  1
Debug:  F:() L:(0) 	(2022-05-26 19:52:01) 	The result of it is =  20  and  8
Debug:  F:() L:(0) 	(2022-05-26 19:52:01) 	the time is =  "2022-05-26"  and  1
Debug:  F:() L:(0) 	(2022-05-26 19:52:01) 	The result of it is =  20  and  8
Warning:  F:(qrc:/qmls/Component/MyComboBox.qml) L:(32) 	(2022-05-26 19:52:01) 	qrc:/qmls/Component/MyComboBox.qml:32: ReferenceError: control is not defined
Warning:  F:(qrc:/qmls/Component/LittleWindow.qml) L:(51) 	(2022-05-26 19:52:01) 	qrc:/qmls/Component/LittleWindow.qml:51:13: Unable to assign double to QFont
Debug:  F:(qrc:/qmls/Page/IntoPage.qml) L:(109) 	(2022-05-26 19:52:01) 	config sno =  1  and  1
Debug:  F:(qrc:/qmls/Page/EnterPage.qml) L:(49) 	(2022-05-26 19:52:03) 	The current status is =  [object Object]
Debug:  F:() L:(0) 	(2022-05-26 19:52:03) 	the time is =  "2022-05-20"  and  1
Debug:  F:() L:(0) 	(2022-05-26 19:52:03) 	The result of it is =  0  and  0
Debug:  F:() L:(0) 	(2022-05-26 19:52:03) 	the time is =  "2022-05-21"  and  1
Debug:  F:() L:(0) 	(2022-05-26 19:52:03) 	The result of it is =  0  and  0
Debug:  F:() L:(0) 	(2022-05-26 19:52:03) 	the time is =  "2022-05-22"  and  1
Debug:  F:() L:(0) 	(2022-05-26 19:52:03) 	The result of it is =  0  and  0
Debug:  F:() L:(0) 	(2022-05-26 19:52:03) 	the time is =  "2022-05-23"  and  1
Debug:  F:() L:(0) 	(2022-05-26 19:52:03) 	The result of it is =  0  and  0
Debug:  F:() L:(0) 	(2022-05-26 19:52:03) 	the time is =  "2022-05-24"  and  1
Debug:  F:() L:(0) 	(2022-05-26 19:52:03) 	The result of it is =  0  and  0
Debug:  F:() L:(0) 	(2022-05-26 19:52:03) 	the time is =  "2022-05-25"  and  1
Debug:  F:() L:(0) 	(2022-05-26 19:52:03) 	The result of it is =  0  and  0
Debug:  F:() L:(0) 	(2022-05-26 19:52:03) 	the time is =  "2022-05-26"  and  1
Debug:  F:() L:(0) 	(2022-05-26 19:52:03) 	The result of it is =  20  and  8
Debug:  F:(qrc:/qmls/Page/ChartView.qml) L:(213) 	(2022-05-26 19:52:03) 	The max top value is =  20
Debug:  F:() L:(0) 	(2022-05-26 19:52:03) 	the time is =  "2022-05-20"  and  1
Debug:  F:() L:(0) 	(2022-05-26 19:52:03) 	The result of it is =  0  and  0
Debug:  F:() L:(0) 	(2022-05-26 19:52:03) 	the time is =  "2022-05-21"  and  1
Debug:  F:() L:(0) 	(2022-05-26 19:52:03) 	The result of it is =  0  and  0
Debug:  F:() L:(0) 	(2022-05-26 19:52:03) 	the time is =  "2022-05-22"  and  1
Debug:  F:() L:(0) 	(2022-05-26 19:52:03) 	The result of it is =  0  and  0
Debug:  F:() L:(0) 	(2022-05-26 19:52:03) 	the time is =  "2022-05-23"  and  1
Debug:  F:() L:(0) 	(2022-05-26 19:52:03) 	The result of it is =  0  and  0
Debug:  F:() L:(0) 	(2022-05-26 19:52:03) 	the time is =  "2022-05-24"  and  1
Debug:  F:() L:(0) 	(2022-05-26 19:52:03) 	The result of it is =  0  and  0
Debug:  F:() L:(0) 	(2022-05-26 19:52:03) 	the time is =  "2022-05-25"  and  1
Debug:  F:() L:(0) 	(2022-05-26 19:52:03) 	The result of it is =  0  and  0
Debug:  F:() L:(0) 	(2022-05-26 19:52:03) 	the time is =  "2022-05-26"  and  1
Debug:  F:() L:(0) 	(2022-05-26 19:52:03) 	The result of it is =  20  and  8
Debug:  F:() L:(0) 	(2022-05-26 19:52:03) 	The a1::: 30   9   0   0
Debug:  F:(qrc:/qmls/Page/ChartView.qml) L:(240) 	(2022-05-26 19:52:03) 	The result is =  30
Debug:  F:(qrc:/qmls/Page/ChartView.qml) L:(240) 	(2022-05-26 19:52:03) 	The result is =  9
Debug:  F:(qrc:/qmls/Page/ChartView.qml) L:(240) 	(2022-05-26 19:52:03) 	The result is =  0
Debug:  F:(qrc:/qmls/Page/ChartView.qml) L:(240) 	(2022-05-26 19:52:03) 	The result is =  0
Debug:  F:(qrc:/qmls/Page/ChartView.qml) L:(244) 	(2022-05-26 19:52:03) 	陌生: 76.92%
Debug:  F:(qrc:/qmls/Page/ChartView.qml) L:(248) 	(2022-05-26 19:52:03) 	一般: 23.08% and  9
Debug:  F:(qrc:/qmls/Page/ChartView.qml) L:(252) 	(2022-05-26 19:52:03) 	熟悉: 0.00% and  0
Debug:  F:(qrc:/qmls/Page/ChartView.qml) L:(256) 	(2022-05-26 19:52:03) 	牢记: 0.00%
Debug:  F:(qrc:/qmls/Page/EnterPage.qml) L:(107) 	(2022-05-26 19:52:03) 	The current index is =  1
Debug:  F:(qrc:/qmls/Page/EnterPage.qml) L:(49) 	(2022-05-26 19:52:04) 	The current status is =  [object Object]
Debug:  F:(qrc:/qmls/Page/EnterPage.qml) L:(107) 	(2022-05-26 19:52:04) 	The current index is =  0
Debug:  F:(qrc:/qmls/Component/SearchEdit.qml) L:(62) 	(2022-05-26 19:52:09) 	aaaa: 1
Debug:  F:() L:(0) 	(2022-05-26 19:52:09) 	The word is =  "finely"
Debug:  F:() L:(0) 	(2022-05-26 19:52:09) 	word context : =  "9188"
Debug:  F:() L:(0) 	(2022-05-26 19:52:09) 	word context : =  "finely"
Debug:  F:() L:(0) 	(2022-05-26 19:52:09) 	word context : =  "/?fa?nli/"
Debug:  F:() L:(0) 	(2022-05-26 19:52:09) 	word context : =  "adv. 细小地；美好地"
Debug:  F:() L:(0) 	(2022-05-26 19:52:09) 	word context : =  "8"
Debug:  F:() L:(0) 	(2022-05-26 19:52:09) 	word context : =  "6"
Debug:  F:() L:(0) 	(2022-05-26 19:52:09) 	word context : =  "5311"
Debug:  F:() L:(0) 	(2022-05-26 19:52:09) 	word context : =  "{\"word_third\": \"\", \"word_done\": \"\", \"word_pl\": \"\", \"word_est\": \"\", \"word_ing\": \"\", \"word_er\": \"\", \"word_past\": \"\"}"
Debug:  F:() L:(0) 	(2022-05-26 19:52:09) 	word context : =  ""
Debug:  F:() L:(0) 	(2022-05-26 19:52:09) 	word context : =  ""
Debug:  F:() L:(0) 	(2022-05-26 19:52:09) 	word context : =  "0"
Debug:  F:() L:(0) 	(2022-05-26 19:52:09) 	word context : =  "0"
Debug:  F:() L:(0) 	(2022-05-26 19:52:09) 	word context : =  "0"
Debug:  F:() L:(0) 	(2022-05-26 19:52:09) 	word context : =  "0"
Warning:  F:() L:(0) 	(2022-05-26 19:52:09) 	QSqlQuery::value: not positioned on a valid record
Debug:  F:(qrc:/qmls/Component/SearchEdit.qml) L:(65) 	(2022-05-26 19:52:09) 	really??? =  finely
Debug:  F:() L:(0) 	(2022-05-26 19:52:09) 	STAT TO VOICE
Debug:  F:() L:(0) 	(2022-05-26 19:52:09) 	The string is =  "finely"
Debug:  F:(qrc:/qmls/Page/ShowWordPage.qml) L:(332) 	(2022-05-26 19:52:09) 	is collect =  true
Debug:  F:(qrc:/qmls/Page/ShowWordPage.qml) L:(332) 	(2022-05-26 19:52:09) 	is collect =  true
Debug:  F:(qrc:/qmls/Page/ShowWordPage.qml) L:(315) 	(2022-05-26 19:52:09) 	The target word  is =  finely
Debug:  F:() L:(0) 	(2022-05-26 19:52:09) 	The word is =  "finely"
Warning:  F:() L:(0) 	(2022-05-26 19:52:09) 	QSqlQuery::value: not positioned on a valid record
Debug:  F:() L:(0) 	(2022-05-26 19:52:09) 	word context : =  ""
Warning:  F:() L:(0) 	(2022-05-26 19:52:09) 	QSqlQuery::value: not positioned on a valid record
Debug:  F:(qrc:/qmls/Page/ShowWordPage.qml) L:(315) 	(2022-05-26 19:52:09) 	The target word  is =  finely
Debug:  F:() L:(0) 	(2022-05-26 19:52:09) 	The word is =  "finely"
Warning:  F:() L:(0) 	(2022-05-26 19:52:09) 	QSqlQuery::value: not positioned on a valid record
Debug:  F:() L:(0) 	(2022-05-26 19:52:09) 	word context : =  ""
Warning:  F:() L:(0) 	(2022-05-26 19:52:09) 	QSqlQuery::value: not positioned on a valid record
Warning:  F:(qrc:/main.qml) L:(106) 	(2022-05-26 19:52:09) 	qrc:/main.qml:106:33: QML ShowWordPage: StackView has detected conflicting anchors. Transitions may not execute properly.
